,ARAT-RL_old,,, Sum ofARAT-RL,,person-controller,languagetool
90745,94,11,6,111,,,
90746,94,11,6,111,,,
90747,94,11,6,111,,,
90748,94,11,6,111,,,
90749,94,11,6,111,,,
90750,94,11,6,111,,,
90751,94,11,6,111,,,
90752,94,11,6,111,,,
90753,94,11,6,111,,,
90754,94,11,6,111,,,
90755,94,11,6,111,,,
90756,94,11,6,111,,,
90757,94,11,6,111,,,
90758,94,11,6,111,,,
90759,94,11,6,111,,,
90760,94,11,6,111,,,
90761,94,11,6,111,,,
90762,94,11,6,111,,,
90763,94,11,6,111,,,
90764,94,11,6,111,,,
90765,94,11,6,111,,,
90766,94,11,6,111,,,
90767,94,11,6,111,,,
90768,94,11,6,111,,,
90769,94,11,6,111,,,
90770,94,11,6,111,,,
90771,94,11,6,111,,,
90772,94,11,6,111,,,
90773,94,11,6,111,,,
90774,94,11,6,111,,,
90775,94,11,6,111,,,
90776,94,11,6,111,,,
90777,94,11,6,111,,,
90778,94,11,6,111,,,
90779,94,11,6,111,,,
90780,94,11,6,111,,,
90781,94,11,6,111,,,
90782,94,11,6,111,,,
90783,94,11,6,111,,,
90784,94,11,6,111,,,
90785,94,11,6,111,,,
90786,94,11,6,111,,,
90787,94,11,6,111,,,
90788,94,11,6,111,,,
90789,94,11,6,111,,,
90790,94,11,6,111,,,
90791,94,11,6,111,,,
90792,94,11,6,111,,,
90793,94,11,6,111,,,
90794,94,11,6,111,,,
90795,94,11,6,111,,,
90796,94,11,6,111,,,
90797,94,11,6,111,,,
90798,94,11,6,111,,,
90799,94,11,6,111,,,
90800,94,11,6,111,,,
90801,94,11,6,111,,,
90802,94,11,6,111,,,
90803,94,11,6,111,,,
90804,94,11,6,111,,,
90805,94,11,6,111,,,
90806,94,11,6,111,,,
90807,94,11,6,111,,,
90808,94,11,6,111,,,
90809,94,11,6,111,,,
90810,94,11,6,111,,,
90811,94,11,6,111,,,
90812,94,11,6,111,,,
90813,94,11,6,111,,,
90814,94,11,6,111,,,
90815,94,11,6,111,,,
90816,94,11,6,111,,,
90817,94,11,6,111,,,
90818,94,11,6,111,,,
90819,94,11,6,111,,,
90820,94,11,6,111,,,
90821,94,11,6,111,,,
90822,94,11,6,111,,,
90823,94,11,6,111,,,
90824,94,11,6,111,,,
90825,94,11,6,111,,,
90826,94,11,6,111,,,
90827,94,11,6,111,,,
90828,94,11,6,111,,,
90829,94,11,6,111,,,
90830,94,11,6,111,,,
90831,94,11,6,111,,,
90832,94,11,6,111,,,
90833,94,11,6,111,,,
90834,94,11,6,111,,,
90835,94,11,6,111,,,
90836,94,11,6,111,,,
90837,94,11,6,111,,,
90838,94,11,6,111,,,
90839,94,11,6,111,,,
90840,94,11,6,111,,,
90841,94,11,6,111,,,
90842,94,11,6,111,,,
90843,94,11,6,111,,,
90844,94,11,6,111,,,
90845,94,11,6,111,,,
90846,94,11,6,111,,,
90847,94,11,6,111,,,
90848,94,11,6,111,,,
90849,94,11,6,111,,,
90850,94,11,6,111,,,
90851,94,11,6,111,,,
90852,94,11,6,111,,,
90853,94,11,6,111,,,
90854,94,11,6,111,,,
90855,94,11,6,111,,,
90856,94,11,6,111,,,
90857,94,11,6,111,,,
90858,94,11,6,111,,,
90859,94,11,6,111,,,
90860,94,11,6,111,,,
90861,94,11,6,111,,,
90862,94,11,6,111,,,
90863,94,11,6,111,,,
90864,94,11,6,111,,,
90865,94,11,6,111,,,
90866,94,11,6,111,,,
90867,94,11,6,111,,,
90868,94,11,6,111,,,
90869,94,11,6,111,,,
90870,94,11,6,111,,,
90871,94,11,6,111,,,
90872,94,11,6,111,,,
90873,94,11,6,111,,,
90874,94,11,6,111,,,
90875,94,11,6,111,,,
90876,94,11,6,111,,,
90877,94,11,6,111,,,
90878,94,11,6,111,,,
90879,94,11,6,111,,,
90880,94,11,6,111,,,
90881,94,11,6,111,,,
90882,94,11,6,111,,,
90883,94,11,6,111,,,
90884,94,11,6,111,,,
90885,94,11,6,111,,,
90886,94,11,6,111,,,
90887,94,11,6,111,,,
90888,94,11,6,111,,,
90889,94,11,6,111,,,
90890,94,11,6,111,,,
90891,94,11,6,111,,,
90892,94,11,6,111,,,
90893,94,11,6,111,,,
90894,94,11,6,111,,,
90895,94,11,6,111,,,
90896,94,11,6,111,,,
90897,94,11,6,111,,,
90898,94,11,6,111,,,
90899,94,11,6,111,,,
90900,94,11,6,111,,,
90901,94,11,6,111,,,
90902,94,11,6,111,,,
90903,94,11,6,111,,,
90904,94,11,6,111,,,
90905,94,11,6,111,,,
90906,94,11,6,111,,,
90907,94,11,6,111,,,
90908,94,11,6,111,,,
90909,94,11,6,111,,,
90910,94,11,6,111,,,
90911,94,11,6,111,,,
90912,94,11,6,111,,,
90913,94,11,6,111,,,
90914,94,11,6,111,,,
90915,94,11,6,111,,,
90916,94,11,6,111,,,
90917,94,11,6,111,,,
90918,94,11,6,111,,,
90919,94,11,6,111,,,
90920,94,11,6,111,,,
90921,94,11,6,111,,,
90922,94,11,6,111,,,
90923,94,11,6,111,,,
90924,94,11,6,111,,,
90925,94,11,6,111,,,
90926,94,11,6,111,,,
90927,94,11,6,111,,,
90928,94,11,6,111,,,
90929,94,11,6,111,,,
90930,94,11,6,111,,,
90931,94,11,6,111,,,
90932,94,11,6,111,,,
90933,94,11,6,111,,,
90934,94,11,6,111,,,
90935,94,11,6,111,,,
90936,94,11,6,111,,,
90937,94,11,6,111,,,
90938,94,11,6,111,,,
90939,94,11,6,111,,,
90940,94,11,6,111,,,
90941,94,11,6,111,,,
90942,94,11,6,111,,,
90943,94,11,6,111,,,
90944,94,11,6,111,,,
90945,94,11,6,111,,,
90946,94,11,6,111,,,
90947,94,11,6,111,,,
90948,94,11,6,111,,,
90949,94,11,6,111,,,
90950,94,11,6,111,,,
90951,94,11,6,111,,,
90952,94,11,6,111,,,
90953,94,11,6,111,,,
90954,94,11,6,111,,,
90955,94,11,6,111,,,
90956,94,11,6,111,,,
90957,94,11,6,111,,,
90958,94,11,6,111,,,
90959,94,11,6,111,,,
90960,94,11,6,111,,,
90961,94,11,6,111,,,
90962,94,11,6,111,,,
90963,94,11,6,111,,,
90964,94,11,6,111,,,
90965,94,11,6,111,,,
90966,94,11,6,111,,,
90967,94,11,6,111,,,
90968,94,11,6,111,,,
90969,94,11,6,111,,,
90970,94,11,6,111,,,
90971,94,11,6,111,,,
90972,94,11,6,111,,,
90973,94,11,6,111,,,
90974,94,11,6,111,,,
90975,94,11,6,111,,,
90976,94,11,6,111,,,
90977,94,11,6,111,,,
90978,94,11,6,111,,,
90979,94,11,6,111,,,
90980,94,11,6,111,,,
90981,94,11,6,111,,,
90982,94,11,6,111,,,
90983,94,11,6,111,,,
90984,94,11,6,111,,,
90985,94,11,6,111,,,
90986,94,11,6,111,,,
90987,94,11,6,111,,,
90988,94,11,6,111,,,
90989,94,11,6,111,,,
90990,94,11,6,111,,,
90991,94,11,6,111,,,
90992,94,11,6,111,,,
90993,94,11,6,111,,,
90994,94,11,6,111,,,
90995,94,11,6,111,,,
90996,94,11,6,111,,,
90997,94,11,6,111,,,
90998,94,11,6,111,,,
90999,94,11,6,111,,,
91000,94,11,6,111,,,
91001,94,11,6,111,,,
91002,94,11,6,111,,,
91003,94,11,6,111,,,
91004,94,11,6,111,,,
91005,94,11,6,111,,,
91006,94,11,6,111,,,
91007,94,11,6,111,,,
91008,94,11,6,111,,,
91009,94,11,6,111,,,
91010,94,11,6,111,,,
91011,94,11,6,111,,,
91012,94,11,6,111,,,
91013,94,11,6,111,,,
91014,94,11,6,111,,,
91015,94,11,6,111,,,
91016,94,11,6,111,,,
91017,94,11,6,111,,,
91018,94,11,6,111,,,
91019,94,11,6,111,,,
91020,94,11,6,111,,,
91021,94,11,6,111,,,
91022,94,11,6,111,,,
91023,94,11,6,111,,,
91024,94,11,6,111,,,
91025,94,11,6,111,,,
91026,94,11,6,111,,,
91027,94,11,6,111,,,
91028,94,11,6,111,,,
91029,94,11,6,111,,,
91030,94,11,6,111,,,
91031,94,11,6,111,,,
91032,94,11,6,111,,,
91033,94,11,6,111,,,
91034,94,11,6,111,,,
91035,94,11,6,111,,,
91036,94,11,6,111,,,
91037,94,11,6,111,,,
91038,94,11,6,111,,,
91039,94,11,6,111,,,
91040,94,11,6,111,,,
91041,94,11,6,111,,,
91042,94,11,6,111,,,
91043,94,11,6,111,,,
91044,94,11,6,111,,,
91045,94,11,6,111,,,
91046,94,11,6,111,,,
91047,94,11,6,111,,,
91048,94,11,6,111,,,
91049,94,11,6,111,,,
91050,94,11,6,111,,,
91051,94,11,6,111,,,
91052,94,11,6,111,,,
91053,94,11,6,111,,,
91054,94,11,6,111,,,
91055,94,11,6,111,,,
91056,94,11,6,111,,,
91057,94,11,6,111,,,
91058,94,11,6,111,,,
91059,94,11,6,111,,,
91060,94,11,6,111,,,
91061,94,11,6,111,,,
91062,94,11,6,111,,,
91063,94,11,6,111,,,
91064,94,11,6,111,,,
91065,94,11,6,111,,,
91066,94,11,6,111,,,
91067,94,11,6,111,,,
91068,94,11,6,111,,,
91069,94,11,6,111,,,
91070,94,11,6,111,,,
91071,94,11,6,111,,,
91072,94,11,6,111,,,
91073,94,11,6,111,,,
91074,94,11,6,111,,,
91075,94,11,6,111,,,
91076,94,11,6,111,,,
91077,94,11,6,111,,,
91078,94,11,6,111,,,
91079,94,11,6,111,,,
91080,94,11,6,111,,,
91081,94,11,6,111,,,
91082,94,11,6,111,,,
91083,94,11,6,111,,,
91084,94,11,6,111,,,
91085,94,11,6,111,,,
91086,94,11,6,111,,,
91087,94,11,6,111,,,
91088,94,11,6,111,,,
91089,94,11,6,111,,,
91090,94,11,6,111,,,
91091,94,11,6,111,,,
91092,94,11,6,111,,,
91093,94,11,6,111,,,
91094,94,11,6,111,,,
91095,94,11,6,111,,,
91096,94,11,6,111,,,
91097,94,11,6,111,,,
91098,94,11,6,111,,,
91099,94,11,6,111,,,
91100,94,11,6,111,,,
91101,94,11,6,111,,,
91102,94,11,6,111,,,
91103,94,11,6,111,,,
91104,94,11,6,111,,,
91105,94,11,6,111,,,
91106,94,11,6,111,,,
91107,94,11,6,111,,,
91108,94,11,6,111,,,
91109,94,11,6,111,,,
91110,94,11,6,111,,,
91111,94,11,6,111,,,
91112,94,11,6,111,,,
91113,94,11,6,111,,,
91114,94,11,6,111,,,
91115,94,11,6,111,,,
91116,94,11,6,111,,,
91117,94,11,6,111,,,
91118,94,11,6,111,,,
91119,94,11,6,111,,,
91120,94,11,6,111,,,
91121,94,11,6,111,,,
91122,94,11,6,111,,,
91123,94,11,6,111,,,
91124,94,11,6,111,,,
91125,94,11,6,111,,,
91126,94,11,6,111,,,
91127,94,11,6,111,,,
91128,94,11,6,111,,,
91129,94,11,6,111,,,
91130,94,11,6,111,,,
91131,94,11,6,111,,,
91132,94,11,6,111,,,
91133,94,11,6,111,,,
91134,94,11,6,111,,,
91135,94,11,6,111,,,
91136,94,11,6,111,,,
91137,94,11,6,111,,,
91138,94,11,6,111,,,
91139,94,11,6,111,,,
91140,94,11,6,111,,,
91141,94,11,6,111,,,
91142,94,11,6,111,,,
91143,94,11,6,111,,,
91144,94,11,6,111,,,
91145,94,11,6,111,,,
91146,94,11,6,111,,,
91147,94,11,6,111,,,
91148,94,11,6,111,,,
91149,94,11,6,111,,,
91150,94,11,6,111,,,
91151,94,11,6,111,,,
91152,94,11,6,111,,,
91153,94,11,6,111,,,
91154,94,11,6,111,,,
91155,94,11,6,111,,,
91156,94,11,6,111,,,
91157,94,11,6,111,,,
91158,94,11,6,111,,,
91159,94,11,6,111,,,
91160,94,11,6,111,,,
91161,94,11,6,111,,,
91162,94,11,6,111,,,
91163,94,11,6,111,,,
91164,94,11,6,111,,,
91165,94,11,6,111,,,
91166,94,11,6,111,,,
91167,94,11,6,111,,,
91168,94,11,6,111,,,
91169,94,11,6,111,,,
91170,94,11,6,111,,,
91171,94,11,6,111,,,
91172,94,11,6,111,,,
91173,94,11,6,111,,,
91174,94,11,6,111,,,
91175,94,11,6,111,,,
91176,94,11,6,111,,,
91177,94,11,6,111,,,
91178,94,11,6,111,,,
91179,94,11,6,111,,,
91180,94,11,6,111,,,
91181,94,11,6,111,,,
91182,94,11,6,111,,,
91183,94,11,6,111,,,
91184,94,11,6,111,,,
91185,94,11,6,111,,,
91186,94,11,6,111,,,
91187,94,11,6,111,,,
91188,94,11,6,111,,,
91189,94,11,6,111,,,
91190,94,11,6,111,,,
91191,94,11,6,111,,,
91192,94,11,6,111,,,
91193,94,11,6,111,,,
91194,94,11,6,111,,,
91195,94,11,6,111,,,
91196,94,11,6,111,,,
91197,94,11,6,111,,,
91198,94,11,6,111,,,
91199,94,11,6,111,,,
91200,94,11,6,111,,,
91201,94,11,6,111,,,
91202,94,11,6,111,,,
91203,94,11,6,111,,,
91204,94,11,6,111,,,
91205,94,11,6,111,,,
91206,94,11,6,111,,,
91207,94,11,6,111,,,
91208,94,11,6,111,,,
91209,94,11,6,111,,,
91210,94,11,6,111,,,
91211,94,11,6,111,,,
91212,94,11,6,111,,,
91213,94,11,6,111,,,
91214,94,11,6,111,,,
91215,94,11,6,111,,,
91216,94,11,6,111,,,
91217,94,11,6,111,,,
91218,94,11,6,111,,,
91219,94,11,6,111,,,
91220,94,11,6,111,,,
91221,94,11,6,111,,,
91222,94,11,6,111,,,
91223,94,11,6,111,,,
91224,94,11,6,111,,,
91225,94,11,6,111,,,
91226,94,11,6,111,,,
91227,94,11,6,111,,,
91228,94,11,6,111,,,
91229,94,11,6,111,,,
91230,94,11,6,111,,,
91231,94,11,6,111,,,
91232,94,11,6,111,,,
91233,94,11,6,111,,,
91234,94,11,6,111,,,
91235,94,11,6,111,,,
91236,94,11,6,111,,,
91237,94,11,6,111,,,
91238,94,11,6,111,,,
91239,94,11,6,111,,,
91240,94,11,6,111,,,
91241,94,11,6,111,,,
91242,94,11,6,111,,,
91243,94,11,6,111,,,
91244,94,11,6,111,,,
91245,94,11,6,111,,,
91246,94,11,6,111,,,
91247,94,11,6,111,,,
91248,94,11,6,111,,,
91249,94,11,6,111,,,
91250,94,11,6,111,,,
91251,94,11,6,111,,,
91252,94,11,6,111,,,
91253,94,11,6,111,,,
91254,94,11,6,111,,,
91255,94,11,6,111,,,
91256,94,11,6,111,,,
91257,94,11,6,111,,,
91258,94,11,6,111,,,
91259,94,11,6,111,,,
91260,94,11,6,111,,,
91261,94,11,6,111,,,
91262,94,11,6,111,,,
91263,94,11,6,111,,,
91264,94,11,6,111,,,
91265,94,11,6,111,,,
91266,94,11,6,111,,,
91267,94,11,6,111,,,
91268,94,11,6,111,,,
91269,94,11,6,111,,,
91270,94,11,6,111,,,
91271,94,11,6,111,,,
91272,94,11,6,111,,,
91273,94,11,6,111,,,
91274,94,11,6,111,,,
91275,94,11,6,111,,,
91276,94,11,6,111,,,
91277,94,11,6,111,,,
91278,94,11,6,111,,,
91279,94,11,6,111,,,
91280,94,11,6,111,,,
91281,94,11,6,111,,,
91282,94,11,6,111,,,
91283,94,11,6,111,,,
91284,94,11,6,111,,,
91285,94,11,6,111,,,
91286,94,11,6,111,,,
91287,94,11,6,111,,,
91288,94,11,6,111,,,
91289,94,11,6,111,,,
91290,94,11,6,111,,,
91291,94,11,6,111,,,
91292,94,11,6,111,,,
91293,94,11,6,111,,,
91294,94,11,6,111,,,
91295,94,11,6,111,,,
91296,94,11,6,111,,,
91297,94,11,6,111,,,
91298,94,11,6,111,,,
91299,94,11,6,111,,,
91300,94,11,6,111,,,
91301,94,11,6,111,,,
91302,94,11,6,111,,,
91303,94,11,6,111,,,
91304,94,11,6,111,,,
91305,94,11,6,111,,,
91306,94,11,6,111,,,
91307,94,11,6,111,,,
91308,94,11,6,111,,,
91309,94,11,6,111,,,
91310,94,11,6,111,,,
91311,94,11,6,111,,,
91312,94,11,6,111,,,
91313,94,11,6,111,,,
91314,94,11,6,111,,,
91315,94,11,6,111,,,
91316,94,11,6,111,,,
91317,94,11,6,111,,,
91318,94,11,6,111,,,
91319,94,11,6,111,,,
91320,94,11,6,111,,,
91321,94,11,6,111,,,
91322,94,11,6,111,,,
91323,94,11,6,111,,,
91324,94,11,6,111,,,
91325,94,11,6,111,,,
91326,94,11,6,111,,,
91327,94,11,6,111,,,
91328,94,11,6,111,,,
91329,94,11,6,111,,,
91330,94,11,6,111,,,
91331,94,11,6,111,,,
91332,94,11,6,111,,,
91333,94,11,6,111,,,
91334,94,11,6,111,,,
91335,94,11,6,111,,,
91336,94,11,6,111,,,
91337,94,11,6,111,,,
91338,94,11,6,111,,,
91339,94,11,6,111,,,
91340,94,11,6,111,,,
91341,94,11,6,111,,,
91342,94,11,6,111,,,
91343,94,11,6,111,,,
91344,94,11,6,111,,,
91345,94,11,6,111,,,
91346,94,11,6,111,,,
91347,94,11,6,111,,,
91348,94,11,6,111,,,
91349,94,11,6,111,,,
91350,94,11,6,111,,,
91351,94,11,6,111,,,
91352,94,11,6,111,,,
91353,94,11,6,111,,,
91354,94,11,6,111,,,
91355,94,11,6,111,,,
91356,94,11,6,111,,,
91357,94,11,6,111,,,
91358,94,11,6,111,,,
91359,94,11,6,111,,,
91360,94,11,6,111,,,
91361,94,11,6,111,,,
91362,94,11,6,111,,,
91363,94,11,6,111,,,
91364,94,11,6,111,,,
91365,94,11,6,111,,,
91366,94,11,6,111,,,
91367,94,11,6,111,,,
91368,94,11,6,111,,,
91369,94,11,6,111,,,
91370,94,11,6,111,,,
91371,94,11,6,111,,,
91372,94,11,6,111,,,
91373,94,11,6,111,,,
91374,94,11,6,111,,,
91375,94,11,6,111,,,
91376,94,11,6,111,,,
91377,94,11,6,111,,,
91378,94,11,6,111,,,
91379,94,11,6,111,,,
91380,94,11,6,111,,,
91381,94,11,6,111,,,
91382,94,11,6,111,,,
91383,94,11,6,111,,,
91384,94,11,6,111,,,
91385,94,11,6,111,,,
91386,94,11,6,111,,,
91387,94,11,6,111,,,
91388,94,11,6,111,,,
91389,94,11,6,111,,,
91390,94,11,6,111,,,
91391,94,11,6,111,,,
91392,94,11,6,111,,,
91393,94,11,6,111,,,
91394,94,11,6,111,,,
91395,94,11,6,111,,,
91396,94,11,6,111,,,
91397,94,11,6,111,,,
91398,94,11,6,111,,,
91399,94,11,6,111,,,
91400,94,11,6,111,,,
91401,94,11,6,111,,,
91402,94,11,6,111,,,
91403,94,11,6,111,,,
91404,94,11,6,111,,,
91405,94,11,6,111,,,
91406,94,11,6,111,,,
91407,94,11,6,111,,,
91408,94,11,6,111,,,
91409,94,11,6,111,,,
91410,94,11,6,111,,,
91411,94,11,6,111,,,
91412,94,11,6,111,,,
91413,94,11,6,111,,,
91414,94,11,6,111,,,
91415,94,11,6,111,,,
91416,94,11,6,111,,,
91417,94,11,6,111,,,
91418,94,11,6,111,,,
91419,94,11,6,111,,,
91420,94,11,6,111,,,
91421,94,11,6,111,,,
91422,94,11,6,111,,,
91423,94,11,6,111,,,
91424,94,11,6,111,,,
91425,94,11,6,111,,,
91426,94,11,6,111,,,
91427,94,11,6,111,,,
91428,94,11,6,111,,,
91429,94,11,6,111,,,
91430,94,11,6,111,,,
91431,94,11,6,111,,,
91432,94,11,6,111,,,
91433,94,11,6,111,,,
91434,94,11,6,111,,,
91435,94,11,6,111,,,
91436,94,11,6,111,,,
91437,94,11,6,111,,,
91438,94,11,6,111,,,
91439,94,11,6,111,,,
91440,94,11,6,111,,,
91441,94,11,6,111,,,
91442,94,11,6,111,,,
91443,94,11,6,111,,,
91444,94,11,6,111,,,
91445,94,11,6,111,,,
91446,94,11,6,111,,,
91447,94,11,6,111,,,
91448,94,11,6,111,,,
91449,94,11,6,111,,,
91450,94,11,6,111,,,
91451,94,11,6,111,,,
91452,94,11,6,111,,,
91453,94,11,6,111,,,
91454,94,11,6,111,,,
91455,94,11,6,111,,,
91456,94,11,6,111,,,
91457,94,11,6,111,,,
91458,94,11,6,111,,,
91459,94,11,6,111,,,
91460,94,11,6,111,,,
91461,94,11,6,111,,,
91462,94,11,6,111,,,
91463,94,11,6,111,,,
91464,94,11,6,111,,,
91465,94,11,6,111,,,
91466,94,11,6,111,,,
91467,94,11,6,111,,,
91468,94,11,6,111,,,
91469,94,11,6,111,,,
91470,94,11,6,111,,,
91471,94,11,6,111,,,
91472,94,11,6,111,,,
91473,94,11,6,111,,,
91474,94,11,6,111,,,
91475,94,11,6,111,,,
91476,94,11,6,111,,,
91477,94,11,6,111,,,
91478,94,11,6,111,,,
91479,94,11,6,111,,,
91480,94,11,6,111,,,
91481,94,11,6,111,,,
91482,94,11,6,111,,,
91483,94,11,6,111,,,
91484,94,11,6,111,,,
91485,94,11,6,111,,,
91486,94,11,6,111,,,
91487,94,11,6,111,,,
91488,94,11,6,111,,,
91489,94,11,6,111,,,
91490,94,11,6,111,,,
91491,94,11,6,111,,,
91492,94,11,6,111,,,
91493,94,11,6,111,,,
91494,94,11,6,111,,,
91495,94,11,6,111,,,
91496,94,11,6,111,,,
91497,94,11,6,111,,,
91498,94,11,6,111,,,
91499,94,11,6,111,,,
91500,94,11,6,111,,,
91501,94,11,6,111,,,
91502,94,11,6,111,,,
91503,94,11,6,111,,,
91504,94,11,6,111,,,
91505,94,11,6,111,,,
91506,94,11,6,111,,,
91507,94,11,6,111,,,
91508,94,11,6,111,,,
91509,94,11,6,111,,,
91510,94,11,6,111,,,
91511,94,11,6,111,,,
91512,94,11,6,111,,,
91513,94,11,6,111,,,
91514,94,11,6,111,,,
91515,94,11,6,111,,,
91516,94,11,6,111,,,
91517,94,11,6,111,,,
91518,94,11,6,111,,,
91519,94,11,6,111,,,
91520,94,11,6,111,,,
91521,94,11,6,111,,,
91522,94,11,6,111,,,
91523,94,11,6,111,,,
91524,94,11,6,111,,,
91525,94,11,6,111,,,
91526,94,11,6,111,,,
91527,94,11,6,111,,,
91528,94,11,6,111,,,
91529,94,11,6,111,,,
91530,94,11,6,111,,,
91531,94,11,6,111,,,
91532,94,11,6,111,,,
91533,94,11,6,111,,,
91534,94,11,6,111,,,
91535,94,11,6,111,,,
91536,94,11,6,111,,,
91537,94,11,6,111,,,
91538,94,11,6,111,,,
91539,94,11,6,111,,,
91540,94,11,6,111,,,
91541,94,11,6,111,,,
91542,94,11,6,111,,,
91543,94,11,6,111,,,
91544,94,11,6,111,,,
91545,94,11,6,111,,,
91546,94,11,6,111,,,
91547,94,11,6,111,,,
91548,94,11,6,111,,,
91549,94,11,6,111,,,
91550,94,11,6,111,,,
91551,94,11,6,111,,,
91552,94,11,6,111,,,
91553,94,11,6,111,,,
91554,94,11,6,111,,,
91555,94,11,6,111,,,
91556,94,11,6,111,,,
91557,94,11,6,111,,,
91558,94,11,6,111,,,
91559,94,11,6,111,,,
91560,94,11,6,111,,,
91561,94,11,6,111,,,
91562,94,11,6,111,,,
91563,94,11,6,111,,,
91564,94,11,6,111,,,
91565,94,11,6,111,,,
91566,94,11,6,111,,,
91567,94,11,6,111,,,
91568,94,11,6,111,,,
91569,94,11,6,111,,,
91570,94,11,6,111,,,
91571,94,11,6,111,,,
91572,94,11,6,111,,,
91573,94,11,6,111,,,
91574,94,11,6,111,,,
91575,94,11,6,111,,,
91576,94,11,6,111,,,
91577,94,11,6,111,,,
91578,94,11,6,111,,,
91579,94,11,6,111,,,
91580,94,11,6,111,,,
91581,94,11,6,111,,,
91582,94,11,6,111,,,
91583,94,11,6,111,,,
91584,94,11,6,111,,,
91585,94,11,6,111,,,
91586,94,11,6,111,,,
91587,94,11,6,111,,,
91588,94,11,6,111,,,
91589,94,11,6,111,,,
91590,94,11,6,111,,,
91591,94,11,6,111,,,
91592,94,11,6,111,,,
91593,94,11,6,111,,,
91594,94,11,6,111,,,
91595,94,11,6,111,,,
91596,94,11,6,111,,,
91597,94,11,6,111,,,
91598,94,11,6,111,,,
91599,94,11,6,111,,,
91600,94,11,6,111,,,
91601,94,11,6,111,,,
91602,94,11,6,111,,,
91603,94,11,6,111,,,
91604,94,11,6,111,,,
91605,94,11,6,111,,,
91606,94,11,6,111,,,
91607,94,11,6,111,,,
91608,94,11,6,111,,,
91609,94,11,6,111,,,
91610,94,11,6,111,,,
91611,94,11,6,111,,,
91612,94,11,6,111,,,
91613,94,11,6,111,,,
91614,94,11,6,111,,,
91615,94,11,6,111,,,
91616,94,11,6,111,,,
91617,94,11,6,111,,,
91618,94,11,6,111,,,
91619,94,11,6,111,,,
91620,94,11,6,111,,,
91621,94,11,6,111,,,
91622,94,11,6,111,,,
91623,94,11,6,111,,,
91624,94,11,6,111,,,
91625,94,11,6,111,,,
91626,94,11,6,111,,,
91627,94,11,6,111,,,
91628,94,11,6,111,,,
91629,94,11,6,111,,,
91630,94,11,6,111,,,
91631,94,11,6,111,,,
91632,94,11,6,111,,,
91633,94,11,6,111,,,
91634,94,11,6,111,,,
91635,94,11,6,111,,,
91636,94,11,6,111,,,
91637,94,11,6,111,,,
91638,94,11,6,111,,,
91639,94,11,6,111,,,
91640,94,11,6,111,,,
91641,94,11,6,111,,,
91642,94,11,6,111,,,
91643,94,11,6,111,,,
91644,94,11,6,111,,,
91645,94,11,6,111,,,
91646,94,11,6,111,,,
91647,94,11,6,111,,,
91648,94,11,6,111,,,
91649,94,11,6,111,,,
91650,94,11,6,111,,,
91651,94,11,6,111,,,
91652,94,11,6,111,,,
91653,94,11,6,111,,,
91654,94,11,6,111,,,
91655,94,11,6,111,,,
91656,94,11,6,111,,,
91657,94,11,6,111,,,
91658,94,11,6,111,,,
91659,94,11,6,111,,,
91660,94,11,6,111,,,
91661,94,11,6,111,,,
91662,94,11,6,111,,,
91663,94,11,6,111,,,
91664,94,11,6,111,,,
91665,94,11,6,111,,,
91666,94,11,6,111,,,
91667,94,11,6,111,,,
91668,94,11,6,111,,,
91669,94,11,6,111,,,
91670,94,11,6,111,,,
91671,94,11,6,111,,,
91672,94,11,6,111,,,
91673,94,11,6,111,,,
91674,94,11,6,111,,,
91675,94,11,6,111,,,
91676,94,11,6,111,,,
91677,94,11,6,111,,,
91678,94,11,6,111,,,
91679,94,11,6,111,,,
91680,94,11,6,111,,,
91681,94,11,6,111,,,
91682,94,11,6,111,,,
91683,94,11,6,111,,,
91684,94,11,6,111,,,
91685,94,11,6,111,,,
91686,94,11,6,111,,,
91687,94,11,6,111,,,
91688,94,11,6,111,,,
91689,94,11,6,111,,,
91690,94,11,6,111,,,
91691,94,11,6,111,,,
91692,94,11,6,111,,,
91693,94,11,6,111,,,
91694,94,11,6,111,,,
91695,94,11,6,111,,,
91696,94,11,6,111,,,
91697,94,11,6,111,,,
91698,94,11,6,111,,,
91699,94,11,6,111,,,
91700,94,11,6,111,,,
91701,94,11,6,111,,,
91702,94,11,6,111,,,
91703,94,11,6,111,,,
91704,94,11,6,111,,,
91705,94,11,6,111,,,
91706,94,11,6,111,,,
91707,94,11,6,111,,,
91708,94,11,6,111,,,
91709,94,11,6,111,,,
91710,94,11,6,111,,,
91711,94,11,6,111,,,
91712,94,11,6,111,,,
91713,94,11,6,111,,,
91714,94,11,6,111,,,
91715,94,11,6,111,,,
91716,94,11,6,111,,,
91717,94,11,6,111,,,
91718,94,11,6,111,,,
91719,94,11,6,111,,,
91720,94,11,6,111,,,
91721,94,11,6,111,,,
91722,94,11,6,111,,,
91723,94,11,6,111,,,
91724,94,11,6,111,,,
91725,94,11,6,111,,,
91726,94,11,6,111,,,
91727,94,11,6,111,,,
91728,94,11,6,111,,,
91729,94,11,6,111,,,
91730,94,11,6,111,,,
91731,94,11,6,111,,,
91732,94,11,6,111,,,
91733,94,11,6,111,,,
91734,94,11,6,111,,,
91735,94,11,6,111,,,
91736,94,11,6,111,,,
91737,94,11,6,111,,,
91738,94,11,6,111,,,
91739,94,11,6,111,,,
91740,94,11,6,111,,,
91741,94,11,6,111,,,
